Feature_ID	Taxon	Consensus
94d99b0bb0747301a45d723f082d4f59	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae_(Subgroup_1);uncultured;uncultured_Acidobacteria_bacterium	0.6
94b9446daa1d9ce63e6493ad88e7a9e1	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;uncultured	0.7
94e904cdfd96b511675a37e5d454cdef	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;uncultured_bacterium	0.6
94ed4cf849b240d5138fdbf351c77fbe	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium	1.0
94f72b243a5c296e810c921e02de9aa5	Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus	1.0
94f8172fb90c69259b11d58a1ef87ed2	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;uncultured_bacterium;uncultured_bacterium	0.7
94f738dc6a278a93846927b86514414c	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales	1.0
94ffe12a1e47cef08005f10f64558f58	Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae_(Subgroup_3);Bryobacter	0.6
94fd6f67e99d4216172cef8062080e6e	Bacteria;Acidobacteria;Subgroup_5;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.6
950192405ba145cba127b38c07ba5059	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;uncultured_bacterium;uncultured_bacterium	1.0
9504e4af2345f92fa1b7f1927588cc3b	Bacteria;Acidobacteria;Subgroup_6	1.0
9505fced72157469b1d328d1f989a3e7	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Variibacter;uncultured_bacterium	0.8
95161b0451d41f380b2b740ae4ff90a0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Roseiarcaceae;Roseiarcus;uncultured_bacterium	0.6
95318b8ef22e77f6d40b295314075a64	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae	1.0
953648587b109c620626dce2e1bf5150	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured	0.8
95431bda63a604f3ce7eb936fef5e94d	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured_bacterium;uncultured_bacterium	0.8
953cbce5ff28fa7efa1660ca6f7866e3	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;uncultured_bacterium;uncultured_bacterium	0.9
9554c4285d3f4f6e7e9384b5d21b3274	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium	1.0
939e5ae508654aee0018d59df204809f	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;mle1-27	1.0
95646a6a46ec22d68acf74279a6e129b	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes	0.7
958c285af0c24104340e7ba21d34b0da	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;uncultured_bacterium	0.7
9591cdc340a3f57f77baab8fe47716fc	Bacteria;Planctomycetes;vadinHA49;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.8
959cf06297d9363ff6380bd2497fee75	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;uncultured;uncultured_bacterium;uncultured_bacterium	0.6
9590067aa9f17b78b1fa9abe85532c4b	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium	0.9
95a73a03837e92a1d39e7cd1982925ed	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae_(Subgroup_1);Granulicella	1.0
95a8a299779e47ec1cc7f2495ac0b70d	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Rhizomicrobium	1.0
95c6b8a332b9ce6f636e015efb42231e	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;env.OPS_17;uncultured_bacterium;uncultured_bacterium	0.6
95c3f033caea46f5ebefa791ac23a75a	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella	0.9
95d59eaeca3b5f531356fa8362c838a1	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured_bacterium	1.0
95ef3aeeb447de576838f1105c52833f	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Rhodanobacter	0.9
960ca581bbfee6900de30113df17a5c8	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Ambiguous_taxa	0.6
962657e170adf3f54bcaac381630dfea	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;uncultured_bacterium	0.9
962f50e90fd3f97e1ce4451173a27bea	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;uncultured_bacterium;uncultured_bacterium	0.6
962ffd67135820b430056038e8993972	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora	1.0
9644300980552a0231f6d1be50bed887	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter;uncultured_bacterium	0.9
964688231ba26defa07838403df89e2a	Bacteria;Chloroflexi;S085;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.8
967fd86fa4e3f0ce912c339cabe0d2f1	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured_bacterium;uncultured_bacterium	0.8
964bef1d32d516d2ec6f709226ae7830	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Rhodanobacter	0.8
968082edaa7be3143329d3464d5f0fd4	Bacteria;Acidobacteria;Subgroup_2;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.6
9682fb4569b7367b093116a577881248	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter	1.0
96818ae6ddd097ed360122fcd89f671a	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales_Incertae_Sedis;Reyranella	1.0
969a9ba6ab59a7774f1a6887847b49be	Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae_(Subgroup_3);Candidatus_Solibacter	1.0
969acac97cc09fb34d3b6071164b0e88	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;uncultured_bacterium	0.8
96a6faeacaffdd686643bb8537aebef6	Bacteria;Chloroflexi;KD4-96	1.0
96e4ae87c016659780b84ab965dfa427	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Niastella	1.0
96c26f4fb6af841d25dbd690b585c59c	Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;uncultured_bacterium	0.6
96f56fc19d6927c163070fde37eef566	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	1.0
96e6b0d56fb84000e4a5da94a98ce855	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter;uncultured_bacterium	0.8
96e6af561023b22b571640737cb6afd7	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Paraburkholderia	1.0
97062b9811bfb34e1042f988a3a2b66c	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;uncultured_bacterium;uncultured_bacterium	0.8
96fba4d95aaacb4641439194d32c9c10	Bacteria;Acidobacteria;Holophagae;Subgroup_7;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.9
96e78dd3d736532b4bbec2136552f23e	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured_bacterium	0.8
973cf063cd49baacb20a262e0e197be9	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;uncultured_bacterium	1.0
973cdc59ecf70e935e7d3fdbc87ee110	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas	1.0
974462e5c2d1bb9573b3d8dcf7f4ff8b	Bacteria;Acidobacteria;Subgroup_6	1.0
975c55941d84287174923f18c2964b06	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter	1.0
97839751e14e901c9bce430c341a75c3	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured	0.8
9772a4100fb71636abbd4ba7cf5a45c1	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae	1.0
97b88f4a040d4f627faf365ddc034081	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium	1.0
97a800aa93ed19c730dda7d0f3c6d8ff	Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineosporia	0.6
97af81019a3e25e456040f3de12c2187	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;uncultured_bacterium	0.7
97d60f6b12a9f5b2017bc4422932259f	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0.9
97d635d2b73945d8fdddc2841b29f8b9	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Ambiguous_taxa	0.6
979a28048bd408603df04cd4ad3af0c0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;uncultured	0.9
97df8b2436b6f7c975a976ba782d5ec0	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	1.0
981670329918307e710600dc99387ca3	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus	1.0
97f2166f97d8819402c2130febc3b881	Bacteria;Acidobacteria;Subgroup_6;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.6
980f47fea192c398a3f708650b588c65	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured_bacterium;uncultured_bacterium	0.7
984a87c412e6a68af142895779c94984	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia	1.0
983fc02607828c0133e7f4e5955d428c	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas	0.9
9873fb3c5ff17b534bc0bb943cc2f77c	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;env.OPS_17;uncultured_bacterium;uncultured_bacterium	0.7
9857cbe504c14686818d0e373a9d08d3	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora	0.7
982ac47484d73f744edf6e7b7c57c1f0	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora	0.7
988f1fb15d107590935b2cc0dde3c2c0	Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus;Ambiguous_taxa	0.6
98b12a0e24f779e73e3b04b20bf6f80f	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Microvirga	0.8
98b5747b4bfd1171972b7f2e9b4ec252	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	1.0
98bdf2feef1aa183998cae915b1efb5d	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_Incertae_Sedis;uncultured	0.6
97dcc7d324c620d3e416496addf06ced	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus	1.0
98bf4547af1a944b4e7b2e29116f68e0	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;uncultured;uncultured_bacterium	0.7
98cc521e7a3780921c7c1f420d5c94a3	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;uncultured;uncultured_bacterium;uncultured_bacterium	0.8
98e2fe7e4c90d32bb518b7af678388d9	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;0319-6M6;uncultured_bacterium;uncultured_bacterium	0.8
98e900675c866d391ce23a1d915d3656	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae	1.0
98faee4df37cc7a5c3fccba0763bb76e	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter	1.0
99180a877d893ca0c02f664ee5d5a551	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter	1.0
99338e694d6516d7ff989e8d577a88ab	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	1.0
99399f88e7035751ee7f1a31c8fa0b43	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Nordella	0.6
996d61e7be50c39c93ef31aa1ce43853	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;uncultured	0.9
9976b2b88302a1a88b2816d659f7c791	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured	1.0
99853729afcf6a74125cf8a04411e6ff	Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;uncultured_bacterium	0.7
99af1ad61520eca5db531232bb909bb5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;uncultured_bacterium	0.6
99afea602eb398fa3c9a3f2476472a42	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus	1.0
99dd2ae955faa754105be437884a9110	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium	1.0
99e75520412fc366cbfe7cd4f8b892be	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	1.0
9a14d496fec181332150cc82156c9c97	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured_bacterium;uncultured_bacterium	0.8
99ec281a8ade6dad5c52b2800036b8c8	Bacteria;Chloroflexi;Ktedonobacteria;C0119;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.8
9a1571ab1cd76b55b6acba51fdea3b16	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae	1.0
9a1a11b0e15c2240e50c52a6121a8cda	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	1.0
988d7b52f3e397dd28800012ce40e109	Bacteria;Proteobacteria;Betaproteobacteria;SC-I-84	1.0
9a5ffe298d4f12f6dac76ec46169ac4b	Bacteria;Verrucomicrobia;OPB35_soil_group;Unknown_Order;Unknown_Family;Pedosphaera;uncultured_bacterium	0.6
9a519b250ac4896e997329ddc9a81821	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;CL500-29_marine_group;uncultured_bacterium	0.9
9a6218c054589bc39cfdafdef3a99849	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter	0.9
9a60d0bbbf5d4d628adb431d8570cce8	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora	1.0
9a646c5594d6e0b2e665c3682b4b2f7d	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae	1.0
9a6ae9025fbb7e1e97fdf7ab40ad40b0	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes	1.0
9a6e5e7920b66406b69cdb294262bcc2	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus	0.9
9a9961261a5b74623ab5bfacee6b8337	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Bauldia;uncultured_bacterium	0.9
9a9a7d0332cbb7241a8eed95fcde5c84	Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura	0.8
9ab5271c203abed30a415776b88d89a5	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;uncultured_bacterium;uncultured_bacterium	1.0
9ac0b49b82dd130319391a2785526a1a	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured_bacterium;uncultured_bacterium	1.0
9aecb65853c0bf39d13c356228ce40a0	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured_bacterium;uncultured_bacterium	0.8
9b075b1d554b610224ba994504a23c94	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;uncultured_bacterium	0.7
9acad44257aed2cd3007da429d82add1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	1.0
9af11188111ca41b4b708b33f248c856	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured_bacterium	0.6
9ae15f62e7308c1eaf0a091788e63d89	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas	1.0
9b099e688323270060eef5395aabbc34	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter;uncultured_bacterium	0.7
9b18c107ea34e226190288c7cc0f2b9d	Bacteria;Chloroflexi;KD4-96;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.6
9b5bf26d5233c849f62f17d1bfa48a58	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;uncultured_bacterium	0.6
9b896d9fc37e5512908650fee914d743	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured_bacterium;uncultured_bacterium	0.6
9ba600d88f3a7929edfd1c698328d977	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter	0.9
9b94fcb5e4ad0d0cf68b282c49e40203	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;YNPFFP1;uncultured_bacterium;uncultured_bacterium	0.6
9bc883b84d3feb6df397667559ccfb76	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;uncultured_bacterium;uncultured_bacterium	0.7
9bca83652abb9340ece19f63c33c7a8d	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	1.0
9bd505d80f3f5bf1239a6541bfba47c4	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Dactylosporangium	1.0
9be15d8e06e0885fb8d970047dd5ec64	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;YNPFFP1;uncultured_bacterium;uncultured_bacterium	0.7
9c01d73f9a81d374ca77939b286674d7	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Bauldia	0.8
9c1c361455e34f814914c7fbe5f5a881	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae_(Subgroup_1);Edaphobacter	1.0
9c2edf5ae9730f2ee0f9ea91315cec33	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans;uncultured_bacterium	0.6
9c30c816217f2dc1fb4471ff915be0b4	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae	1.0
9c6e03c06f0b5f33e09a0def339d915b	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora	1.0
9c7618d068e7eca98d6fed1bd36c6346	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;uncultured_bacterium	0.6
9c6b23c8cb85114f759f11135d0e176b	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	1.0
9c8fe4f590ed08b997a8ca49bb3bb647	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus	1.0
9c9f5556a28e5ba286d3749239eb83b6	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae	1.0
9bd3fc81c695daf62d5db51b3ffe612b	Bacteria;Proteobacteria;Betaproteobacteria;SC-I-84	0.9
9caece340ce0d07c3739927b17b634df	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured_bacterium	0.9
9ca5af57550ea51835077c4c191bc947	Bacteria;Acidobacteria;Subgroup_6	1.0
9ca44b4be6c3e56d0c2ebdf56d94e1b4	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;uncultured_bacterium	0.6
9cce057c75c4bf8792364e8776ec3161	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax	0.6
9cd3df71fe810b8b768924ea5fc28a01	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;uncultured_bacterium;uncultured_bacterium	1.0
9cefd9db2465dafced3312e23df39421	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured_bacterium;uncultured_bacterium	0.9
9cf3bdd32737e7c1044d43b2d3fb3a96	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae	1.0
9cd72e9782389c563c1c1c9d3ddc3b79	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Ambiguous_taxa	0.6
9cf659fd36602f61cc885f34d2bb3222	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;uncultured	1.0
9d3a9175f4aaf6037b128e9dae4d337b	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101_soil_group;uncultured_bacterium;uncultured_bacterium	0.8
9d29a19964f9e42f93e769e2f61b653e	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis	1.0
9d3e8b1ffe055f1f71e195fd15cc0dba	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;uncultured_bacterium	0.7
9d40f55a0f83629c76eba1b6f445c795	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Chitinophaga	1.0
9d40332438c2f473de61425e59d5c2da	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora	1.0
9d487c06f270beb9b4f764c24a2c89e2	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.9
9d3f1e512ed1e46c232c1460afe2e80c	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	1.0
9d4dca8164cdee7645eda7ef5510325e	Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Streptosporangium;Ambiguous_taxa	0.7
9d58992edad3176a90f8fd4914ec82bd	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101_soil_group	1.0
9d54ccf75f38f280c9496ce5f3f58c20	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured_bacterium	0.8
9d60c5b1a2162f9da13d94183726083c	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;uncultured_bacterium	0.6
9d6b38e30d61a75690d18459a7e4d786	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella	1.0
9d8128f875cee068191e4a7d970bbd9e	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae	1.0
9d8a3833fdc97ffafeb194a9a7ba9d64	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;env.OPS_17;uncultured_bacterium;uncultured_bacterium	0.6
9d91b3714c7108b605ab83031219f514	Bacteria;Chloroflexi;KD4-96;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.6
9d9be780e1211c92263807d7682a891d	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;uncultured;uncultured_bacterium	1.0
9db2817f5c42be6a7bcbca662959982d	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium	1.0
9da8986c192b398af73f36443be01757	Bacteria;Chloroflexi;TK10;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.9
9d775d58e848cb8e98d008b70a6d43a3	Bacteria;WS2;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.6
9dbdf4fbe9d879759cc8384655f2463e	Bacteria;Planctomycetes;Phycisphaerae;CPla-3_termite_group;uncultured_planctomycete;uncultured_planctomycete;uncultured_planctomycete	0.6
9e099d6846963688738b93bea249dd92	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101_soil_group;uncultured_bacterium;uncultured_bacterium	0.6
9de107fb6e36bd8a772d175bc992499c	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;MND8;uncultured_bacterium;uncultured_bacterium	0.8
9e2bc62ebd9696e35f772a23de51ea06	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Steroidobacter	1.0
9e46bb03b749b0a0b9f0d5873002d85c	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101_soil_group;uncultured_bacterium;uncultured_bacterium	0.8
9e4a3bde53ad98023f3100a511cf3b62	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae	1.0
9e9b958cb2205a0b1fd8d3e5bfb327c3	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101_soil_group	1.0
9ea5e99a3c9f0c989514f19e1772ced1	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;env.OPS_17;uncultured_bacterium;uncultured_bacterium	0.7
9ecd06b8211727135fceeee3795aaa7f	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas	1.0
9f037e45e46b8a0858358b2fe08d11e6	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured_bacterium;uncultured_bacterium	0.6
9f270eb4d0e08522576acb5aaaea1387	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured	0.8
9ee423dd6fcb2af99f199787376e525f	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax	0.7
9f35d323b928004097c3d1ec479e1901	Bacteria;Proteobacteria;Betaproteobacteria;SC-I-84	1.0
