#_Constructed_from_biom_file																																																
#OTU_ID	CC-1_000000000-C9YP3	CC-2_000000000-C9YP3	CC-3_000000000-C9YP3	CC-5_000000000-C9YP3	CC-6_000000000-C9YP3	CC-7_000000000-C9YP3	CC-8_000000000-C9YP3	CM-1_000000000-C9YP3	CM-2_000000000-C9YP3	CM-3_000000000-C9YP3	CM-4_000000000-C9YP3	CM-5_000000000-C9YP3	CM-6_000000000-C9YP3	CM-7_000000000-C9YP3	CM-8_000000000-C9YP3	CN-1_000000000-C9YP3	CN-2_000000000-C9YP3	CN-3_000000000-C9YP3	CN-4_000000000-C9YP3	CN-5_000000000-C9YP3	CN-6_000000000-C9YP3	CN-7_000000000-C9YP3	CN-8_000000000-C9YP3	LC-1_000000000-C9YP3	LC-2_000000000-C9YP3	LC-3_000000000-C9YP3	LC-4_000000000-C9YP3	LC-5_000000000-C9YP3	LC-6_000000000-C9YP3	LC-7_000000000-C9YP3	LC-8_000000000-C9YP3	LM-1_000000000-C9YP3	LM-2_000000000-C9YP3	LM-3_000000000-C9YP3	LM-4_000000000-C9YP3	LM-5_000000000-C9YP3	LM-6_000000000-C9YP3	LM-7_000000000-C9YP3	LM-8_000000000-C9YP3	LN-1_000000000-C9YP3	LN-2_000000000-C9YP3	LN-3_000000000-C9YP3	LN-4_000000000-C9YP3	LN-5_000000000-C9YP3	LN-6_000000000-C9YP3	LN-7_000000000-C9YP3	LN-8_000000000-C9YP3	taxonomy
5af25cd62c86ca6f7494a60ef713de06	16	0	0	5	19	19	0	18	109	53	10	36	10	85	31	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	18	67	24	10	22	22	0	23	0	0	11	0	0	8	19	8	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
5b599be724e69b799572618d657d636c	29	17	0	24	0	127	34	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	23	0	0	0	0	15	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
5bc3169ef0ae49892f5d16b25b9d44e7	0	0	0	0	0	37	0	15	41	31	0	28	0	26	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	41	0	0	5	0	12	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
5d0196a1f69abf9464487efd5da925ab	0	0	44	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	43	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Ambiguous_taxa
5d5ec50ce48e1557bdf247bb99506543	0	0	0	0	0	0	0	89	0	0	0	16	31	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	17	18	0	47	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
5d64fd5df7ed821344ce1f1144baedc6	0	0	5	0	0	0	0	0	0	3	0	0	0	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured;uncultured_bacterium
5d7e3773d4933948bf126934d1c41efa	5246	1991	3543	4420	4693	2690	8568	0	53	723	0	27	14	40	0	898	983	846	560	2911	1494	2507	2688	3921	4904	4134	2309	5975	1445	3503	3231	0	0	0	0	0	0	0	0	976	1094	2155	441	2794	4206	2341	5467	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium
614572503bea077e59fde73c69a63352	0	19	0	0	0	34	0	44	72	37	0	350	91	36	32	0	0	0	0	0	0	0	20	0	0	0	0	0	0	12	21	0	71	60	0	0	81	0	106	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
619aaddca1bc37375a7dc661cf75f626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	109	116	43	404	149	981	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	293	21	230	259	276	947	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
628cc399573d5e8fd0ca6287aa370175	3099	1165	1602	787	1286	267	1117	0	0	0	0	10	10	0	0	477	451	278	123	672	437	66	534	800	678	819	246	519	204	874	357	0	0	0	0	0	0	0	0	1462	1672	1442	337	1511	1746	1390	1687	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured;uncultured_bacterium
62e940479da798f05bb53696e10ec783	0	0	0	0	0	42	105	0	156	38	0	312	0	620	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	83	40	36	0	106	43	33	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Ambiguous_taxa
62f7fb64b2d642c21ecfc488f0796dc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	43	35	29	90	27	12	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	252	327	89	307	495	305	414	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Filimonas
6312ccac35ef76b6cd6136041c541f3d	0	0	0	0	0	0	0	720	50	30	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Zoogloea
6318c3468ce988c7905fc17a803741ee	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2178	1751	1525	785	4224	2416	913	3186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5042	7850	6907	2613	6503	8343	10114	11207	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Taibaiella;uncultured_bacterium
63b419d0681cb1e6cc85e5a30570d5e6	52	130	50	99	258	102	1045	0	0	0	0	0	0	0	0	21	39	36	12	95	51	400	189	27	52	23	16	69	25	45	84	0	0	0	0	0	0	0	0	27	45	71	23	80	84	42	37	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter
63ce1a7639d2b1be8ccc12655fdf7305	0	0	0	0	0	29	0	466	0	56	0	0	46	56	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	120	0	342	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
65d920832c81679428627347d1785834	0	0	0	0	0	6	0	0	20	5	0	161	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
66713d05fe2ed5248dde2cd79d9d1ab5	37	15	29	15	18	0	19	0	0	0	0	0	0	0	0	60	100	63	37	174	90	26	124	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	285	250	44	205	293	245	386	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured;uncultured_bacterium
673ea1765d5b5357af9104b89f4ad243	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	872	533	291	1610	885	94	1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729	748	498	143	790	1031	552	983	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;env.OPS_17
6745a216171b64b1977eab6a1edf7a55	137	58	0	0	24	119	171	700	674	248	435	1420	343	613	709	37	29	0	0	0	0	0	0	0	0	33	0	0	0	55	23	565	1776	739	1049	459	1803	0	0	67	31	0	31	34	0	61	95	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
68e4ff39d766384a29a2665281a3e0d8	0	0	0	0	0	5	0	402	719	877	0	58	1902	0	0	0	19	0	0	0	0	0	0	0	0	33	23	0	0	40	15	581	131	0	0	0	54	0	0	0	0	0	0	0	14	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
69af4d796e58e5d55aeb0838ec816454	0	0	0	0	0	0	0	0	92	42	32	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	47	0	0	0	0	0	0	0	0	0	21	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella
6a0c32f628917804950c6323d018061d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella
6a7527bdc9f1838e27aa699c26e9317c	582	313	229	379	473	289	809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	430	712	108	832	74	207	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Taibaiella
6b34b0a11d054f0126b0cd22624ca24e	41	10	0	18	0	53	23	39	237	0	21	38	70	63	88	0	11	0	0	34	0	55	0	0	0	0	0	0	0	0	0	0	0	21	0	0	47	0	52	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Ambiguous_taxa
6be04f3c05c2ed24b79a416c8942b82c	19	0	0	0	40	60	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	19	0	32	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae
6bf4655b504de2e40353d4d3003438e8	0	0	0	0	21	34	0	100	156	59	0	264	159	408	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	84	143	87	0	770	0	132	0	0	0	0	5	0	0	12	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
6ce35ed9c44a62a27bdcdd6f9debd13a	6233	123	213	209	380	265	298	15211	79	0	0	0	13	11	0	80	162	115	59	361	177	185	210	267	292	294	136	257	76	231	106	0	8	0	41	0	0	0	4	141	195	233	74	302	420	292	557	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Ambiguous_taxa
6e12bd6363f8f4d8e964b3df031d622f	7	0	0	0	0	8	7	0	86	16	0	59	26	242	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
6ecb363cbaa615df747e0376eec81ea9	0	0	0	0	0	15	61	227	0	0	0	0	0	0	0	30	103	32	17	130	18	743	106	0	2	0	0	0	0	0	25	0	0	0	0	0	0	0	0	12	0	43	0	326	343	110	413	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter
70a06186aa6c679e9d9b9e2856362413	30	18	20	0	29	20	22	0	0	6	0	17193	0	0	0	1301	1984	1436	832	3487	2599	735	2407	14	22	19	0	0	0	32	0	0	0	0	0	0	0	0	0	1373	2245	3048	816	4177	4423	3566	6216	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
714b0378efe0b8744e24aa04b48008d3	0	0	0	0	21	34	584	0	0	0	0	12	26	72	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	58	0	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Ambiguous_taxa
71ed05e964ee7caf40b91531bed00f31	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
72710344a382c42f443696e965a56d50	0	0	0	0	0	0	0	0	0	80	0	0	0	14	3	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	31	0	0	0	51	17	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella
73603cbbf55a2a0395556613dcf4f556	0	0	0	0	0	0	0	0	0	0	0	35	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
73f919a620921f1b470f39fa370b0316	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Ambiguous_taxa
74b028f365ae5a828eefc10300b99e63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	17	0	0	0	0	0	0	0	0	0	0	0	8	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Ambiguous_taxa
74dd59d3db9620f13ad997a284b153b2	0	17	0	0	71	19	0	0	219	25	15	240	0	76	0	35	0	8	0	0	0	25	0	0	0	0	0	0	0	0	0	9	9	0	10	0	0	0	150	0	0	0	6	0	0	5	5	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Ambiguous_taxa
7592ce2e3644551adbccbc034a0dfa03	0	0	0	88	6	914	0	72	0	0	0	0	57	639	238	195	0	0	0	0	27	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides
75fb1f530e2faab8aa4cbc5f91ad9298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	463	661	327	1539	527	553	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	237	918	181	560	582	675	1382	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium
768887ac66f0fb4fcd0b7c58d15bb2cb	0	0	0	0	0	0	0	86	0	273	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	353	0	0	0	0	0	6	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
770fee36499333c2e6470c1a2a66c46b	22	0	0	0	0	0	0	191	38	234	113	248	123	70	83	0	0	0	0	33	0	0	10	0	0	18	0	0	0	12	0	242	511	211	186	0	629	38	0	0	0	0	0	0	91	0	63	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
7742987de3b3e2854b748dbf0a288ebd	0	0	0	0	53	0	0	0	151	139	59	279	0	34	77	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	123	51	0	51	44	0	71	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella
778a7e8451cb3371963150de1e3a5e41	0	0	0	0	0	0	0	0	0	0	0	15	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
77d424a810884030d74ca90e39aa9b98	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;uncultured_bacterium
77da9058bac1ba7013dea202bed3a325	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	8	0	0	0	0	337	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
77ffcc4bb54d851af32eecf9e18d1e16	0	20	0	0	33	62	0	0	35	0	0	0	0	40	24	33	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	18	0	0	0	0	0	0	34	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella
780c053fccd95a812072eb6f59e52026	174	120	210	168	125	169	212	0	0	0	0	0	0	111	14	0	0	0	0	0	0	0	0	261	500	766	385	806	115	238	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;Ambiguous_taxa
78a9380e017d787070f0ca4e64114279	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium
78b63ca3de5f95a4e91d821c66bbca61	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	9	10	0	68	15	204	39	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	13	18	22	11	48	45	43	99	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Leifsonia;Ambiguous_taxa
78c93dc2877bbb6423314c4012908222	0	1943	0	3365	0	7506	0	0	0	0	0	42	0	53	0	1134	0	795	0	0	1159	0	2051	0	1620	0	540	0	700	0	1399	0	0	0	0	0	0	0	0	950	0	1237	0	1605	0	1958	0	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus;uncultured_bacterium
78d15e2470c937bfcc06c3953f578465	0	0	0	0	0	0	0	0	0	0	0	262	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Ambiguous_taxa
79e7fb6b2a686d6b49b257cf8dd470a4	0	0	0	0	0	0	0	7	0	0	0	96	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;uncultured_bacterium
7a11da7074650abad95d3b98462f2e62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	12	11	0	161	39	21	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12	5	11	37	16	41	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured_bacterium
7a5b875cf99ddb93b84ed03d5105530d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	27	0	73	0	589	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	64	28	261	277	61	229	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;Ambiguous_taxa
7a8fc075df6d2b115b9fe2e2821cdf3f	0	0	0	0	6	0	0	48	71	89	0	0	41	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	50	32	15	0	0	0	5	0	5	0	0	0	12	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella
7b91479570ea58ce13ac8f504c1315bd	0	0	0	0	0	0	0	29	80	34	0	0	0	0	80	12	0	0	3	0	0	0	0	0	0	0	0	0	0	8	0	0	39	35	0	0	94	0	0	0	26	0	9	0	0	26	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
7c77e9bc160e41dac7b58cf8ebf89764	140	27	40	13	61	100	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	37	98	21	93	7	25	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
7cf907bdda0e8f988078bd46d689f927	11	35	0	11	31	0	38	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	24	22	10	14	0	6	0	9	0	0	0	0	0	0	0	0	7	0	0	0	19	0	0	39	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae
7d47346e8830d0b1654f5e8779ee642f	0	0	21	0	0	94	0	0	0	0	443	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella
7e1d42e1d4949d2569ef76fc5557db8b	162	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;uncultured_bacterium
7e483edc0a196630bbea08908417a5e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	31	0	0	31	75	37	98	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Taibaiella
7e537c12b9af4d0e06d9c229f25d2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	86	242	143	0	575	275	717	1396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	156	351	515	109	1030	1360	297	451	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia
7e5e0f31bea6881e5fc4e59768e8d752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	176	241	36	1250	245	1559	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	364	30	303	409	399	789	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Ambiguous_taxa
7ef342d97a469edd5979b788b95a44e6	191	63	69	110	77	53	205	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0	0	32	18	35	8	20	13	35	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
7f09498fb455a333197f691f08b55bc7	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
7f5bbb36b851193bb3d51ad94fe28687	0	0	0	0	0	0	0	103	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	132	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
8144e3f5463bf440bdbdd71684a7b0b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Ambiguous_taxa
8167d75299b64e2197a8b2f407b8ae02	2367	1779	3452	1517	3589	3288	4882	0	0	0	0	602	113	1903	36	225	477	246	57	851	297	2193	1379	4295	8046	5671	3048	7208	1694	5263	4972	0	0	0	0	0	0	46	0	184	235	820	105	1242	1603	507	1117	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
819286959c7d21780818a60b9f3e3481	10199	3445	5595	5442	6841	6436	7559	0	0	0	0	37	0	0	0	9801	9745	7646	4134	18789	9912	9008	15645	2957	2703	1633	678	1245	1056	6061	1683	0	0	0	0	0	0	0	0	8315	8670	10664	3125	14034	16241	13575	19063	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus;uncultured_bacterium
81df2f2dbec20a353b58217ced11af5a	497	0	0	0	0	420	212	0	0	0	0	0	0	0	0	39	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Rhodanobacter
81ef04fc448a46c418860d949afca5be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	179	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella
81f5cf6e61e4c52f327dd829e49bfc40	1921	407	333	107	204	11	64	0	0	0	0	0	0	0	0	14	74	23	0	48	64	0	56	1608	398	466	132	669	68	532	110	0	0	0	0	0	0	0	0	214	331	233	37	281	281	31	169	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;uncultured_bacterium
8202451ba30d7fa1141c8a07350b3845	0	0	0	0	0	0	0	0	0	0	0	19	2029	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	13883	0	0	0	0	0	8	9	31	22	25	58	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
8226e6b0e35d80093edfd55974ef03aa	0	0	0	0	0	93	0	23	0	0	5	67	991	0	0	25	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;Ambiguous_taxa
82a804a83fdf8455b452058a08624a6f	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Psychroglaciecola
82b5221f652f36c6d63083589becfeaa	235	83	118	124	293	33	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	56	123	0	27	12	133	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium
837b32ed3fa31c87456e23ffcd570080	0	0	0	15	0	0	0	0	0	0	0	2	12	0	0	4	17	10	0	49	22	0	21	0	0	0	8	15	6	0	0	0	0	0	0	0	0	0	0	2	10	12	0	26	17	8	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
